Date,Close,High,Low,Open,Volume,label,ticker
2023-07-28,125273.125,126251.8212890625,119400.947265625,123511.4716796875,8718746,skhynix,000660.KS
2023-07-31,120771.109375,125762.45992453404,119890.28280743517,125273.11183144247,4623350,skhynix,000660.KS
2023-08-01,122434.9140625,123707.21932454036,118128.65009867106,121358.34807154277,4656047,skhynix,000660.KS
2023-08-02,116954.203125,122141.29330543934,116171.2461166318,120673.24891474895,3765478,skhynix,000660.KS
2023-08-03,117443.546875,118715.85196614583,114703.19744791667,116464.85065104166,3498537,skhynix,000660.KS
2023-08-04,117541.421875,118324.3788899875,115584.02933753122,115779.7685912781,2375384,skhynix,000660.KS
2023-08-07,119303.078125,122239.16700420427,117932.90331470467,118030.77294401148,3724826,skhynix,000660.KS
2023-08-08,116073.375,119792.42074198989,115779.76612563238,119303.07261804385,2729243,skhynix,000660.KS
2023-08-09,115975.5078125,116660.59520042194,114703.20266350212,115975.5078125,2551668,skhynix,000660.KS
2023-08-10,115975.5078125,115975.5078125,112647.94049973629,114898.9419171941,2622604,skhynix,000660.KS
2023-08-11,112843.6875,116856.34247614918,112745.81786643539,115486.16760624459,2412381,skhynix,000660.KS
2023-08-14,112452.203125,114801.07420855091,111571.3764686684,112158.59423955613,2038360,skhynix,000660.KS
2023-08-16,113333.015625,115975.49526392488,112550.0586949482,114703.19025259068,3870479,skhynix,000660.KS
2023-08-17,112354.328125,113039.41549161584,110103.3267775479,111864.98000598868,3064253,skhynix,000660.KS
2023-08-18,114703.203125,116171.24753359641,109418.2432540529,110201.20027197099,3329697,skhynix,000660.KS
2023-08-21,113920.2421875,115975.50428882088,113137.28519652062,114801.0688023518,2621973,skhynix,000660.KS
2023-08-22,114018.1171875,118324.38084093347,112452.203131706,117443.55418454936,3349473,skhynix,000660.KS
2023-08-23,113528.765625,114311.72262931034,111669.24273976294,113724.50487607758,2573292,skhynix,000660.KS
2023-08-24,118324.375,120966.85483870967,117737.15725806452,119694.5497311828,6368401,skhynix,000660.KS
2023-08-25,114018.1171875,115779.77050026823,112843.6816456545,114898.94384388412,3533647,skhynix,000660.KS
2023-08-28,113430.8984375,114996.81247977783,113039.41992693055,114507.46434156601,1746882,skhynix,000660.KS
2023-08-29,116073.375,117737.15862141653,114605.33062816189,115779.76612563238,2682352,skhynix,000660.KS
2023-08-30,116856.328125,120183.89525753769,116856.328125,119792.41677135677,2629711,skhynix,000660.KS
2023-08-31,119205.2109375,120183.90725061577,117443.55757389162,118422.25388700739,4403695,skhynix,000660.KS
2023-09-01,117443.546875,119988.15705729167,117052.06838541667,118813.72158854167,2886011,skhynix,000660.KS
2023-09-04,116660.59375,117149.94187814598,113724.50498112416,115779.76711933725,3491280,skhynix,000660.KS
2023-09-05,116856.328125,118422.24206972361,115192.54455873116,115584.02304491206,1749591,skhynix,000660.KS
2023-09-06,115681.890625,117443.54378172588,115290.41214572758,116073.36910427241,1615519,skhynix,000660.KS
2023-09-07,115975.5078125,118324.3788568038,114605.33303665613,115681.89893196203,2995088,skhynix,000660.KS
2023-09-08,111277.7578125,114605.32488868735,110396.93123350924,114507.45526879947,4943255,skhynix,000660.KS
2023-09-11,113430.8984375,113528.76806514237,110494.80960822909,111277.766629368,2542590,skhynix,000660.KS
2023-09-12,114213.84375,114996.80069087404,111473.49445694087,112941.53872107969,2749688,skhynix,000660.KS
2023-09-13,115975.5078125,118128.63960311182,114409.59378296413,115388.29005142406,3860589,skhynix,000660.KS
2023-09-14,119596.6796875,119596.6796875,116073.37324826104,116073.37324826104,3948784,skhynix,000660.KS
2023-09-15,119792.4296875,121749.82232945261,119009.47263071896,120281.77784798815,3579662,skhynix,000660.KS
2023-09-18,116464.84375,120281.7587972689,116269.10451680672,117737.1487657563,2356621,skhynix,000660.KS
2023-09-19,116660.59375,118715.85588821309,116073.37599622483,116856.33300125839,1921912,skhynix,000660.KS
2023-09-20,115486.1484375,117149.93193193857,114213.84341234111,116366.97499337925,2228681,skhynix,000660.KS
2023-09-21,114018.1171875,114409.59570144849,111669.24610380901,113528.76904506437,3151900,skhynix,000660.KS
2023-09-22,114801.0703125,114801.0703125,111767.11193254477,111864.98155770461,2938386,skhynix,000660.KS
2023-09-25,114507.4609375,115192.54831063034,113235.15581597222,113430.89506543803,2181722,skhynix,000660.KS
2023-09-26,112839.40625,114998.0731521739,111171.34546195652,114801.83070652174,3237819,skhynix,000660.KS
2023-09-27,112545.0390625,113035.64516129032,110190.12978830645,110876.97832661291,3060751,skhynix,000660.KS
2023-10-04,113231.8828125,114409.33739980502,110876.97363788995,110876.97363788995,4447702,skhynix,000660.KS
2023-10-05,117941.7109375,120590.98397852537,115881.1652389247,120590.98397852537,6112858,skhynix,000660.KS
2023-10-06,118137.9609375,119315.41569767443,116764.26371729652,117941.71847747093,4158083,skhynix,000660.KS
2023-10-10,117254.859375,121964.67799424686,117254.859375,120492.85967573221,5580659,skhynix,000660.KS
2023-10-11,116960.484375,121572.18132602768,116960.484375,120689.09042051174,4293299,skhynix,000660.KS
2023-10-12,121866.546875,121866.546875,118236.06198419888,118824.78926378825,4016352,skhynix,000660.KS
2023-10-13,122357.1484375,123927.08779195069,120198.48182513032,120787.20908304933,3205273,skhynix,000660.KS
2023-10-16,121768.4140625,122847.74730560032,120100.35359589041,122357.14128600927,3008476,skhynix,000660.KS
2023-10-17,127557.59375,128342.56355769231,121179.7140625,122651.53245192308,6411880,skhynix,000660.KS
2023-10-18,127557.59375,128244.44233173077,124810.19942307692,126183.89658653847,4760148,skhynix,000660.KS
2023-10-19,123338.375,126478.25407716785,122749.64767303102,125202.6782020684,5089745,skhynix,000660.KS
2023-10-20,123828.96875,124810.18086370839,120492.84756339143,121964.66573395404,3868266,skhynix,000660.KS
2023-10-23,121670.3125,124810.19153225806,121179.70640120968,124417.7066532258,2432303,skhynix,000660.KS
2023-10-24,124417.703125,124613.9455589511,121572.187832709,123044.00608734228,2802010,skhynix,000660.KS
2023-10-25,125104.5546875,126576.37297794117,123730.85761642156,125104.5546875,3053002,skhynix,000660.KS
2023-10-26,117745.453125,122455.27125,117254.8470703125,119805.99855468751,5961584,skhynix,000660.KS
2023-10-27,116862.375,118628.55698992443,115292.43545340051,117549.22355163729,5486088,skhynix,000660.KS
2023-10-30,116862.375,119413.52676322419,116469.89011335013,116862.375,2798497,skhynix,000660.KS
2023-10-31,114114.984375,118628.56071313414,114114.984375,117549.22724097162,3166739,skhynix,000660.KS
2023-11-01,118039.8359375,118039.8359375,114801.83545043641,115684.92649236285,2707225,skhynix,000660.KS
2023-11-02,122945.890625,123044.01184656823,120787.2237504988,121572.19352304468,3736208,skhynix,000660.KS
2023-11-03,123436.5,124810.19713831479,122651.53020667727,124123.34856915739,2796773,skhynix,000660.KS
2023-11-06,130501.2421875,130501.2421875,123436.51328712406,123436.51328712406,6923192,skhynix,000660.KS
2023-11-07,127950.0703125,130991.82811900882,126870.73689728719,129520.0098255368,4940510,skhynix,000660.KS
2023-11-08,125202.6640625,130206.84577659679,124221.45196169672,129127.51246571317,3328279,skhynix,000660.KS
2023-11-09,125595.171875,127361.3539794922,124319.59591064454,125300.80819091797,2228081,skhynix,000660.KS
2023-11-10,128048.203125,128342.56681034483,124613.96012931035,125497.05118534483,2656526,skhynix,000660.KS
2023-11-13,129323.7734375,131580.5615930861,128538.80364425266,130501.22812737103,2644761,skhynix,000660.KS
2023-11-14,127557.59375,130991.83665865385,127557.59375,130991.83665865385,2589591,skhynix,000660.KS
2023-11-15,131580.546875,131678.66808818045,129618.12261139075,131384.30444863907,3616292,skhynix,000660.KS
2023-11-16,129814.3984375,131874.94444444444,128735.06481481482,130501.24710648149,2456351,skhynix,000660.KS
2023-11-17,127459.46875,129520.01443418014,126674.49896555042,129029.40831889915,2438499,skhynix,000660.KS
2023-11-20,128931.2890625,129520.01640981734,126870.74334688926,126870.74334688926,2004403,skhynix,000660.KS
