Date,Close,High,Low,Open,Volume,label,ticker
2020-09-25,1168.5,1177.4200439453125,1167.280029296875,1168.050048828125,0,usdkrw,KRW=X
2020-09-28,1173.43994140625,1174.72998046875,1166.3399658203125,1173.4100341796875,0,usdkrw,KRW=X
2020-09-29,1166.4100341796875,1170.530029296875,1165.1800537109375,1166.77001953125,0,usdkrw,KRW=X
2020-09-30,1167.8599853515625,1170.699951171875,1163.0999755859375,1168.72998046875,0,usdkrw,KRW=X
2020-10-01,1163.780029296875,1164.800048828125,1160.1500244140625,1163.800048828125,0,usdkrw,KRW=X
2020-10-02,1161.97998046875,1167.6800537109375,1160.02001953125,1161.97998046875,0,usdkrw,KRW=X
2020-10-05,1165.3599853515625,1165.4100341796875,1155.510009765625,1165.4100341796875,0,usdkrw,KRW=X
2020-10-06,1156.0899658203125,1162.43994140625,1155.5,1156.739990234375,0,usdkrw,KRW=X
2020-10-07,1163.8900146484375,1165.77001953125,1155.1400146484375,1163.8199462890625,0,usdkrw,KRW=X
2020-10-08,1156.5,1158.8499755859375,1149.7900390625,1156.489990234375,0,usdkrw,KRW=X
2020-10-09,1150.3599853515625,1151.22998046875,1140.72998046875,1150.3599853515625,0,usdkrw,KRW=X
2020-10-12,1142.6500244140625,1151.25,1142.6099853515625,1142.6400146484375,0,usdkrw,KRW=X
2020-10-13,1146.4000244140625,1151.2900390625,1144.0,1147.3800048828125,0,usdkrw,KRW=X
2020-10-14,1147.8900146484375,1149.1199951171875,1141.6400146484375,1147.75,0,usdkrw,KRW=X
2020-10-15,1146.31005859375,1148.6500244140625,1141.2900390625,1145.5,0,usdkrw,KRW=X
2020-10-16,1144.1300048828125,1147.3699951171875,1139.3299560546875,1145.0,0,usdkrw,KRW=X
2020-10-19,1141.1800537109375,1143.3900146484375,1136.530029296875,1141.2099609375,0,usdkrw,KRW=X
2020-10-20,1137.0,1140.9100341796875,1136.739990234375,1139.81005859375,0,usdkrw,KRW=X
2020-10-21,1136.0,1137.68994140625,1129.5999755859375,1137.6099853515625,0,usdkrw,KRW=X
2020-10-22,1132.030029296875,1136.010009765625,1131.3699951171875,1133.2900390625,0,usdkrw,KRW=X
2020-10-23,1134.1500244140625,1136.4100341796875,1124.9000244140625,1134.06005859375,0,usdkrw,KRW=X
2020-10-26,1127.760009765625,1133.199951171875,1126.56005859375,1127.5999755859375,0,usdkrw,KRW=X
2020-10-27,1131.6400146484375,1131.0699462890625,1124.1099853515625,1130.280029296875,0,usdkrw,KRW=X
